ItemCode  ,Date                      ,Average_Cost,Average_Sales_Price,Total_Sales_Quantity,UPC          
1314301062,08/19/24,2.78,3.99,1,80717671036
1314301062,08/20/24,2.78,3.19,1,80717671036
1314301062,08/21/24,2.77725,3.59,14,80717671036
1314301062,08/22/24,2.78,3.39,1,80717671036
1314301062,08/23/24,2.77945,3.69,9,80717671036
1314301062,08/24/24,2.778,3.83,7,80717671036
1314301062,08/26/24,2.77775,3.99,9,80717671036
1314301062,08/27/24,2.7774,3.79,17,80717671036
1314301062,08/28/24,2.77875,3.39,10,80717671036
1314301062,08/29/24,2.7778,3.42,26,80717671036
1314301062,08/30/24,2.77872,3.14,21,80717671036
1314301062,08/31/24,2.778925,3.12,16,80717671036
1314301062,09/02/24,2.777121,3.30,35,80717671036
1314301062,09/03/24,2.778366,3.14,17,80717671036
1314301062,09/04/24,2.778333,3.49,4,80717671036
1314301062,09/05/24,2.4,3.23,2,80717671036
1314301062,09/06/24,2.40633,3.26,24,80717671036
1314301062,09/07/24,2.4,3.30,18,80717671036
1314301062,09/08/24,2.4,3.08,9,80717671036
1314301062,09/09/24,2.4,3.20,8,80717671036
1314301062,09/10/24,2.4,3.32,9,80717671036
1314301062,09/11/24,2.4,3.39,25,80717671036
1314301062,09/12/24,2.4,3.91,9,80717671036
1314301062,09/13/24,2.446875,3.94,13,80717671036
1314301062,09/14/24,2.4,3.76,13,80717671036
1314301062,09/16/24,2.4,3.79,35,80717671036
1314301062,09/17/24,2.4,3.69,10,80717671036
1314301062,09/18/24,2.4,3.90,14,80717671036
1314301062,09/19/24,2.4,3.83,12,80717671036
1314301062,09/20/24,2.4,3.61,3,80717671036
1314301062,09/21/24,2.4,3.86,13,80717671036
1314301062,09/23/24,2.4,3.79,14,80717671036
1314301062,09/24/24,2.4,3.84,23,80717671036
1314301062,09/25/24,2.4,3.93,34,80717671036
1314301062,09/27/24,2.4,3.83,10,80717671036
1314301062,09/28/24,2.7767,4.27,6,80717671036
1314301062,09/30/24,2.78,3.64,2,80717671036
1314301062,10/12/24,2.78,4.99,2,80717671036
1314301062,10/24/24,2.78,4.74,4,80717671036
1314301062,10/25/24,2.777566,3.86,13,80717671036
1314301062,10/26/24,2.779,3.79,12,80717671036
1314301062,10/28/24,2.7786,3.75,22,80717671036
1314301062,10/29/24,2.777233,3.72,7,80717671036
1314301062,10/30/24,2.78,3.99,1,80717671036
1314301062,10/31/24,2.77835,3.79,8,80717671036
1314301062,11/01/24,2.776666,3.54,17,80717671036
1314301062,11/02/24,2.778,3.14,5,80717671036
1314301113,03/14/24,3.5,8.99,5,80717671114
1314301113,03/16/24,3.5,8.99,4,80717671114
1314301113,03/19/24,3.5,8.99,1,80717671114
1314301113,03/22/24,3.5,8.09,5,80717671114
1314301113,03/27/24,3.5,8.99,4,80717671114
1314301113,03/29/24,3.5,6.29,11,80717671114
1314301113,03/30/24,3.5,6.99,3,80717671114
1314301113,04/01/24,3.5,4.49,4,80717671114
1314301113,04/02/24,3.5,5.99,7,80717671114
1314301113,04/03/24,3.5,4.99,6,80717671114
1314301113,04/04/24,3.5,5.99,10,80717671114
1314301113,04/05/24,3.5,4.87,8,80717671114
1314301113,04/08/24,3.5,4.93,26,80717671114
1314301113,04/09/24,3.5,6.59,14,80717671114
1314301113,04/10/24,3.5,6.99,5,80717671114
1314301113,04/11/24,3.5,6.99,5,80717671114
1314301113,04/12/24,3.5,5.86,14,80717671114
1314301113,04/16/24,3.5,8.99,14,80717671114
1314301113,04/22/24,3.5,8.99,2,80717671114
1314301113,04/23/24,3.5,7.64,1,80717671114
1314301113,04/24/24,3.5,8.99,1,80717671114
1314301113,04/25/24,3.5,8.99,2,80717671114
1314301113,04/26/24,3.5,8.32,3,80717671114
1314301113,04/27/24,3.5,8.99,4,80717671114
1314301113,04/29/24,3.5,6.07,4,80717671114
1314301113,05/01/24,3.5,7.42,4,80717671114
1314301113,05/02/24,3.5,8.99,2,80717671114
1314301113,05/03/24,3.5,7.19,1,80717671114
1314301113,05/04/24,3.5,8.32,2,80717671114
1314301113,05/06/24,3.5,8.99,7,80717671114
1314301113,05/07/24,3.5,8.32,4,80717671114
1314301113,05/08/24,3.5,7.64,2,80717671114
1314301113,05/10/24,3.5,8.99,2,80717671114
1314301113,05/11/24,3.5,7.64,4,80717671114
1314301113,05/13/24,3.5,4.74,9,80717671114
1314301113,05/14/24,3.5,4.99,6,80717671114
1314301113,05/15/24,3.5,4.49,3,80717671114
1314301113,05/16/24,3.5,4.43,11,80717671114
1314301113,05/17/24,3.208333,4.45,14,80717671114
1314301113,05/18/24,3.15,4.24,11,80717671114
1314301113,05/20/24,3.15,4.35,13,80717671114
1314301113,05/21/24,3.15,4.49,5,80717671114
1314301113,05/22/24,3.15,4.99,4,80717671114
1314301113,05/23/24,3.15,4.99,2,80717671114
1314301113,05/24/24,3.15,4.74,4,80717671114
1314301113,05/25/24,3.15,4.99,2,80717671114
1314301113,05/27/24,3.15,4.49,2,80717671114
1314301113,05/28/24,3.15,4.99,5,80717671114
1314301113,05/29/24,3.15,4.99,3,80717671114
1314301113,05/30/24,3.15,4.74,5,80717671114
1314301113,05/31/24,3.15,4.99,6,80717671114
1314301113,06/01/24,3.15,4.99,7,80717671114
1314301113,06/03/24,3.15,8.09,1,80717671114
1314301113,06/04/24,3.15,8.54,4,80717671114
1314301113,06/05/24,3.15,8.99,1,80717671114
1314301113,06/06/24,3.15,8.99,2,80717671114
1314301113,06/08/24,3.15,8.99,2,80717671114
1314301113,06/10/24,3.15,6.88,1,80717671114
1314301113,06/14/24,3.15,8.99,3,80717671114
1314301113,06/18/24,3.15,8.99,1,80717671114
1314301113,06/19/24,3.15,8.99,3,80717671114
1314301113,06/20/24,3.15,8.09,2,80717671114
1314301113,06/22/24,3.15,8.99,2,80717671114
1314301113,06/24/24,3.15,8.09,1,80717671114
1314301113,06/25/24,3.15,8.09,3,80717671114
1314301113,06/26/24,3.15,8.99,2,80717671114
1314301113,06/27/24,3.15,7.21,10,80717671114
1314301113,07/01/24,3.15,8.99,6,80717671114
1314301113,07/02/24,3.15,8.99,4,80717671114
1314301113,07/06/24,3.15,7.64,2,80717671114
1314301113,07/09/24,3.15,7.64,3,80717671114
1314301113,07/10/24,3.15,8.99,2,80717671114
1314301113,07/12/24,3.15,8.54,2,80717671114
1314301113,07/16/24,3.15,7.19,2,80717671114
1314301113,07/18/24,3.15,7.19,2,80717671114
1314301113,07/23/24,3.15,8.99,1,80717671114
1314301113,07/24/24,3.15,8.99,1,80717671114
1314301113,07/29/24,3.15,8.09,1,80717671114
1314301113,07/30/24,3.15,8.09,2,80717671114
1314301113,07/31/24,3.15,3.99,1,80717671114
1314301113,08/01/24,3.15,3.99,1,80717671114
1314301113,08/02/24,3.15,3.88,18,80717671114
1314301113,08/03/24,3.15,3.59,10,80717671114
1314301113,08/05/24,3.15,3.79,6,80717671114
1314301113,08/06/24,3.15,3.86,9,80717671114
1314301113,08/07/24,3.15,3.99,4,80717671114
1314301113,08/09/24,3.325,3.79,2,80717671114
1314301113,08/10/24,3.15,3.54,12,80717671114
1314301113,08/12/24,3.15,3.45,8,80717671114
1314301113,08/13/24,3.15,4.21,14,80717671114
1314301113,08/14/24,3.15,3.79,2,80717671114
1314301113,08/17/24,3.208333,3.59,8,80717671114
1314301113,08/19/24,3.15,3.69,3,80717671114
1314301113,08/20/24,3.15,3.71,13,80717671114
1314301113,08/21/24,3.15,3.39,4,80717671114
1314301113,08/22/24,3.15,3.54,7,80717671114
1314301113,08/23/24,3.176923,3.74,43,80717671114
1314301113,08/24/24,3.15,3.51,11,80717671114
1314301113,08/26/24,3.15,3.82,14,80717671114
1314301113,08/27/24,3.15,4.69,6,80717671114
1314301113,08/28/24,3.15,4.61,12,80717671114
1314301113,08/29/24,3.15,4.26,10,80717671114
1314301113,08/30/24,3.15,4.32,8,80717671114
1314301113,08/31/24,3.15,4.04,3,80717671114
1314301113,09/02/24,3.15,3.97,3,80717671114
1314301113,09/03/24,3.15,4.23,17,80717671114
1314301113,09/04/24,3.15,3.99,7,80717671114
1314301113,09/05/24,3.15,4.13,8,80717671114
1314301113,09/06/24,3.15,4.16,16,80717671114
1314301113,09/07/24,3.15,4.04,9,80717671114
1314301113,09/08/24,3.15,4.49,2,80717671114
1314301113,09/09/24,3.15,4.11,24,80717671114
1314301113,09/10/24,3.15,4.28,5,80717671114
1314301113,09/11/24,3.15,4.47,37,80717671114
1314301113,09/12/24,3.15,5.99,4,80717671114
1314301113,09/13/24,3.15,5.13,7,80717671114
1314301113,09/14/24,3.15,5.59,4,80717671114
1314301113,09/16/24,3.15,4.97,13,80717671114
1314301113,09/17/24,3.15,5.39,2,80717671114
1314301113,09/18/24,3.15,5.84,7,80717671114
1314301113,09/19/24,3.15,5.63,14,80717671114
1314301113,09/23/24,3.15,7.99,3,80717671114
1314301113,09/25/24,3.15,7.99,2,80717671114
1314301113,09/26/24,3.266666,5.82,3,80717671114
1314301113,09/27/24,3.15,7.23,2,80717671114
1314301113,09/28/24,3.15,6.47,3,80717671114
1314301113,09/30/24,3.15,7.99,3,80717671114
1314301113,10/01/24,3.15,7.19,7,80717671114
1314301113,10/02/24,3.15,7.19,1,80717671114
1314301113,10/04/24,3.15,7.99,2,80717671114
1314301113,10/05/24,3.15,7.99,1,80717671114
1314301113,10/07/24,3.15,7.59,2,80717671114
1314301113,10/08/24,3.15,7.69,7,80717671114
1314301113,10/09/24,3.15,7.99,1,80717671114
1314301113,10/10/24,3.15,7.99,3,80717671114
1314301113,10/11/24,3.15,7.99,2,80717671114
1314301113,10/14/24,3.15,7.19,3,80717671114
1314301113,10/15/24,3.15,7.59,7,80717671114
1314301113,10/16/24,3.15,7.99,2,80717671114
1314301113,10/17/24,3.15,7.99,5,80717671114
1314301113,10/18/24,3.15,7.99,1,80717671114
1314301113,10/21/24,3.15,3.70,15,80717671114
1314301113,10/22/24,3.15,3.87,18,80717671114
1314301113,10/23/24,3.15,3.99,3,80717671114
1314301113,10/24/24,3.15,3.91,18,80717671114
1314301113,10/25/24,3.15,3.69,7,80717671114
1314301113,10/26/24,3.15,3.86,5,80717671114
1314301113,10/28/24,3.15,4.46,17,80717671114
1314301113,10/29/24,3.15,3.72,26,80717671114
1314301113,10/30/24,3.15,3.91,9,80717671114
1314301113,10/31/24,3.15,3.86,5,80717671114
1314301113,11/01/24,3.15,3.99,2,80717671114
1314301113,11/08/24,3.15,3.79,3,80717671114
1314301113,11/09/24,3.15,3.89,6,80717671114
1314301113,11/11/24,3.15,4.55,8,80717671114
1314301113,11/12/24,3.15,3.76,21,80717671114
1314301113,11/14/24,3.15,3.99,3,80717671114
1314301113,11/15/24,3.15,4.39,33,80717671114
1314301113,11/16/24,3.15,5.79,8,80717671114
1314301113,11/18/24,3.15,3.93,12,80717671114
1314301122,03/14/24,5,19.99,2,80717672058
1314301122,03/15/24,5,18.99,3,80717672058
1314301122,03/18/24,5,19.99,1,80717672058
1314301122,03/27/24,12,19.99,3,80717672058
1314301122,03/28/24,12,19.99,1,80717672058
1314301122,03/29/24,12,19.99,1,80717672058
1314301122,04/02/24,12,19.49,5,80717672058
1314301122,04/03/24,12,19.99,1,80717672058
1314301122,04/08/24,12,18.99,7,80717672058
1314301122,04/09/24,12,19.99,2,80717672058
1314301122,04/11/24,12,19.99,2,80717672058
1314301122,04/12/24,12,19.49,4,80717672058
1314301122,04/17/24,12,19.99,1,80717672058
1314301122,04/20/24,12,16.99,2,80717672058
1314301122,04/22/24,12.25,15.99,2,80717672058
1314301122,04/23/24,12.5,16.99,1,80717672058
1314301122,04/24/24,12.5,15.99,1,80717672058
1314301122,04/26/24,12.5,18.49,2,80717672058
1314301122,04/29/24,12.5,15.99,1,80717672058
1314301122,04/30/24,12.5,16.99,1,80717672058
1314301122,05/01/24,12.5,15.99,1,80717672058
1314301122,05/03/24,12,17.99,4,80717672058
1314301122,05/04/24,12,18.49,2,80717672058
1314301122,05/06/24,12,16.66,3,80717672058
1314301122,05/08/24,12,19.99,3,80717672058
1314301122,05/09/24,9.6,16.99,2,80717672058
1314301122,05/10/24,9.6,16.99,2,80717672058
1314301122,05/11/24,9.6,14.28,6,80717672058
1314301122,05/13/24,9.6,11.22,15,80717672058
1314301122,05/14/24,9.6,11.12,12,80717672058
1314301122,05/15/24,9.6,10.69,14,80717672058
1314301122,05/16/24,9.6,11.50,13,80717672058
1314301122,05/17/24,9.6,11.04,22,80717672058
1314301122,05/18/24,9.6,10.82,10,80717672058
1314301122,05/20/24,9.6,11.45,11,80717672058
1314301122,05/21/24,9.6,11.83,11,80717672058
1314301122,05/22/24,9.6,12.71,16,80717672058
1314301122,05/23/24,9.6,12.99,1,80717672058
1314301122,05/24/24,9.6,11.69,6,80717672058
1314301122,05/25/24,9.6,12.12,5,80717672058
1314301122,05/27/24,9.6,11.69,6,80717672058
1314301122,05/28/24,9.6,11.69,6,80717672058
1314301122,05/29/24,9.6,12.67,8,80717672058
1314301122,05/30/24,9.6,12.34,7,80717672058
1314301122,05/31/24,9.6,12.99,5,80717672058
1314301122,06/01/24,9.6,11.69,2,80717672058
1314301122,06/04/24,9.6,12.99,1,80717672058
1314301122,06/05/24,9.6,18.99,3,80717672058
1314301122,06/06/24,9.6,19.99,2,80717672058
1314301122,06/07/24,9.6,19.99,2,80717672058
1314301122,06/08/24,9.6,11.04,1,80717672058
1314301122,06/10/24,9.6,15.86,3,80717672058
1314301122,06/12/24,9.6,16.99,1,80717672058
1314301122,06/14/24,9.6,19.99,1,80717672058
1314301122,06/17/24,9.6,19.99,2,80717672058
1314301122,06/18/24,9.6,19.99,1,80717672058
1314301122,06/21/24,9.6,18.66,3,80717672058
1314301122,06/22/24,9.6,17.99,1,80717672058
1314301122,06/25/24,9.6,17.99,3,80717672058
1314301122,06/26/24,9.6,19.99,3,80717672058
1314301122,06/27/24,9.6,19.99,2,80717672058
1314301122,06/28/24,9.6,19.99,1,80717672058
1314301122,06/29/24,9.6,19.99,1,80717672058
1314301122,07/01/24,9.6,19.99,1,80717672058
1314301122,07/02/24,9.6,18.49,2,80717672058
1314301122,07/03/24,9.6,16.99,2,80717672058
1314301122,07/05/24,9.6,16.99,1,80717672058
1314301122,07/06/24,9.6,16.99,1,80717672058
1314301122,07/08/24,9.6,18.49,2,80717672058
1314301122,07/11/24,9.6,19.99,3,80717672058
1314301122,07/12/24,9.6,18.99,4,80717672058
1314301122,07/16/24,9.6,19.32,3,80717672058
1314301122,07/23/24,9.6,15.99,2,80717672058
1314301122,07/24/24,9.6,15.99,2,80717672058
1314301122,07/25/24,9.6,17.99,4,80717672058
1314301122,07/26/24,9.6,19.99,1,80717672058
1314301122,07/29/24,9.6,19.99,1,80717672058
1314301122,07/31/24,9.6,19.99,1,80717672058
1314301122,08/02/24,9.6,16.19,1,80717672058
1314301122,08/05/24,9.6,19.99,2,80717672058
1314301122,08/06/24,9.6,17.09,3,80717672058
1314301122,08/07/24,9.6,19.99,2,80717672058
1314301122,08/08/24,9.6,19.99,1,80717672058
1314301122,08/09/24,9.6,17.99,1,80717672058
1314301122,08/13/24,9.6,17.49,2,80717672058
1314301122,08/15/24,9.6,19.99,2,80717672058
1314301122,08/16/24,9.6,18.49,2,80717672058
1314301122,08/19/24,9.6,16.99,1,80717672058
1314301122,08/20/24,9.6,19.99,3,80717672058
1314301122,08/23/24,9.6,19.99,2,80717672058
1314301122,08/24/24,9.6,16.99,1,80717672058
1314301122,08/26/24,9.6,16.99,3,80717672058
1314301122,08/27/24,9.6,15.55,2,80717672058
1314301122,08/28/24,9.6,19.99,1,80717672058
1314301122,08/29/24,9.6,19.99,2,80717672058
1314301122,08/30/24,9.6,18.49,3,80717672058
1314301122,08/31/24,9.6,16.49,2,80717672058
1314301122,09/02/24,9.6,19.99,1,80717672058
1314301122,09/04/24,9.6,18.49,2,80717672058
1314301122,09/05/24,9.6,17.99,5,80717672058
1314301122,09/07/24,9.6,17.99,4,80717672058
1314301122,09/09/24,9.6,16.99,1,80717672058
1314301122,09/11/24,9.6,17.99,1,80717672058
1314301122,09/12/24,9.6,19.99,2,80717672058
1314301122,09/13/24,9.6,19.99,3,80717672058
1314301122,09/14/24,9.6,19.99,1,80717672058
1314301122,09/16/24,9.6,18.49,4,80717672058
1314301122,09/17/24,9.6,19.99,1,80717672058
1314301122,09/18/24,9.6,19.99,2,80717672058
1314301122,09/20/24,9.6,19.99,1,80717672058
1314301122,09/21/24,9.6,17.99,2,80717672058
1314301122,09/23/24,9.6,19.32,4,80717672058
1314301122,09/24/24,9.6,19.32,4,80717672058
1314301122,09/25/24,9.6,19.99,1,80717672058
1314301122,09/26/24,9.6,19.99,2,80717672058
1314301122,09/27/24,9.6,19.99,1,80717672058
1314301122,09/28/24,9.6,19.99,1,80717672058
1314301122,09/30/24,10.5,19.99,1,80717672058
1314301122,10/04/24,10.5,19.99,2,80717672058
1314301122,10/05/24,10.5,19.99,1,80717672058
1314301122,10/07/24,10.5,19.99,1,80717672058
1314301122,10/08/24,10.5,18.99,2,80717672058
1314301122,10/09/24,10.5,16.99,4,80717672058
1314301122,10/10/24,10.5,16.99,1,80717672058
1314301122,10/11/24,10.5,19.99,2,80717672058
1314301122,10/12/24,10.5,16.99,1,80717672058
1314301122,10/14/24,10.5,18.49,6,80717672058
1314301122,10/17/24,10.5,19.99,1,80717672058
1314301122,10/19/24,10.5,17.99,1,80717672058
1314301122,10/22/24,10.5,17.99,2,80717672058
1314301122,10/23/24,10.5,19.99,1,80717672058
1314301122,10/24/24,10.5,19.99,2,80717672058
1314301122,10/26/24,10.5,17.99,1,80717672058
1314301122,10/29/24,10.5,17.99,1,80717672058
1314301122,10/30/24,10.5,19.99,1,80717672058
1314301122,10/31/24,10.5,17.99,1,80717672058
1314301122,11/01/24,10.5,17.99,1,80717672058
1314301122,11/05/24,10.5,18.99,3,80717672058
1314301122,11/06/24,10.5,17.99,1,80717672058
1314301122,11/07/24,10.5,19.99,4,80717672058
1314301122,11/09/24,10.5,17.99,4,80717672058
1314301122,11/12/24,10.5,19.99,1,80717672058
1314301122,11/16/24,10.5,17.99,2,80717672058
1314301122,11/18/24,10.5,17.99,2,80717672058
1314301122,11/19/24,10.5,18.99,2,80717672058
1314301122,11/20/24,10.5,19.99,4,80717672058
1314401014,03/14/24,1.84,2.69,13,64517529032
1314401014,03/15/24,1.84,2.32,11,64517529032
1314401014,03/16/24,1.84,2.62,12,64517529032
1314401014,03/18/24,1.84,3.49,1,64517529032
1314401014,03/19/24,1.84,2.49,18,64517529032
1314401014,03/21/24,1.84,2.49,6,64517529032
1314401014,03/22/24,1.84,2.32,5,64517529032
1314401014,03/27/24,1.84,2.69,40,64517529032
1314401014,03/28/24,1.84,2.49,2,64517529032
1314401014,03/29/24,1.84,2.52,14,64517529032
1314401014,03/30/24,1.84,2.37,3,64517529032
1314401014,04/01/24,1.84,2.49,2,64517529032
1314401014,04/02/24,1.84,2.43,10,64517529032
1314401014,04/04/24,1.84,3.49,2,64517529032
1314401014,04/05/24,1.84,3.49,5,64517529032
1314401014,04/08/24,1.84,3.21,15,64517529032
1314401014,04/09/24,1.84,3.49,1,64517529032
1314401014,04/10/24,1.84,3.49,7,64517529032
1314401014,04/11/24,1.84,3.49,3,64517529032
1314401014,04/12/24,1.84,3.14,1,64517529032
1314401014,04/13/24,1.84,3.49,4,64517529032
1314401014,04/15/24,1.84,3.32,3,64517529032
1314401014,04/16/24,1.84,3.49,1,64517529032
1314401014,04/23/24,1.84,3.49,3,64517529032
1314401014,04/24/24,1.84,3.14,3,64517529032
1314401014,04/26/24,1.84,3.23,3,64517529032
1314401014,04/30/24,1.84,2.79,1,64517529032
1314401014,05/03/24,1.84,2.97,1,64517529032
1314401014,05/06/24,1.84,2.97,1,64517529032
1314401014,05/07/24,1.84,2.97,2,64517529032
1314401014,05/08/24,1.84,3.14,3,64517529032
1314401014,05/09/24,1.84,2.97,1,64517529032
1314401014,05/10/24,1.84,3.49,2,64517529032
1314401014,05/15/24,1.84,2.79,1,64517529032
1314401014,05/18/24,1.84,3.49,3,64517529032
1314401014,05/20/24,1.84,2.79,1,64517529032
1314401014,05/21/24,1.7373,3.07,12,64517529032
1314401014,05/22/24,1.585,3.49,2,64517529032
1314401014,05/24/24,2.25,3.14,2,64517529032
1314401014,05/29/24,2.25,3.49,3,64517529032
1314401014,05/30/24,2.25,3.49,7,64517529032
1314401014,06/01/24,2.25,3.49,3,64517529032
1314401014,06/04/24,2.25,3.37,6,64517529032
1314401014,06/05/24,2.25,3.49,14,64517529032
1314401014,06/06/24,2.25,3.49,1,64517529032
1314401014,06/10/24,2.25,2.89,5,64517529032
1314401014,06/11/24,2.25,2.49,11,64517529032
1314401014,06/12/24,2.25,2.29,8,64517529032
1314401014,06/14/24,0.3538,2.99,8,64517529032
1314401014,06/15/24,0.08415,2.84,5,64517529032
1314401014,06/17/24,0.083,2.69,10,64517529032
1314401014,06/18/24,0.0824,2.75,19,64517529032
1314401014,06/20/24,0.085,2.69,2,64517529032
1314401014,06/21/24,0.8425,2.69,12,64517529032
1314401014,06/24/24,2.25,2.84,27,64517529032
1314401014,06/26/24,2.25,2.99,8,64517529032
1314401014,06/27/24,2.25,2.84,11,64517529032
1314401014,06/28/24,2.2415,2.54,20,64517529032
1314401014,07/01/24,2.085,2.54,2,64517529032
1314401014,07/02/24,2.08,2.54,1,64517529032
1314401014,07/08/24,2.085,2.97,2,64517529032
1314401014,07/09/24,2.085,3.49,4,64517529032
1314401014,07/10/24,2.08226,3.28,17,64517529032
1314401014,07/12/24,2.08,3.49,1,64517529032
1314401014,07/16/24,2.085,3.49,2,64517529032
1314401014,07/17/24,2.0833,3.49,3,64517529032
1314401014,07/18/24,2.0825,2.79,3,64517529032
1314401014,07/23/24,2.085,2.39,10,64517529032
1314401014,07/24/24,2.085,2.59,6,64517529032
1314401014,07/25/24,2.085,2.39,4,64517529032
1314401014,07/27/24,2.08415,2.99,5,64517529032
1314401014,07/29/24,2.0835,2.84,12,64517529032
1314401014,07/30/24,2.08225,2.99,14,64517529032
1314401014,07/31/24,2.085,2.69,2,64517529032
1314401014,08/02/24,2.08,2.70,19,64517529032
1314401014,08/03/24,2.08,3.49,8,64517529032
1314401014,08/05/24,2.08,3.16,2,64517529032
1314401014,08/09/24,2.08175,3.15,10,64517529032
1314401014,08/10/24,2.085,2.99,4,64517529032
1314401014,08/14/24,2.08415,3.32,5,64517529032
1314401014,08/16/24,2.085,2.97,2,64517529032
1314401014,08/17/24,2.0825,3.23,3,64517529032
1314401014,08/21/24,2.080833,3.08,6,64517529032
1314401014,08/23/24,2.08165,3.23,7,64517529032
1314401014,08/24/24,2.0825,2.97,3,64517529032
1314401014,08/28/24,2.08,2.97,1,64517529032
1314401014,08/31/24,2.082075,2.84,7,64517529032
1314401014,09/02/24,2.084,2.97,5,64517529032
1314401014,09/03/24,2.085,3.49,2,64517529032
1314401014,09/05/24,2.08,3.49,1,64517529032
1314401014,09/06/24,2.084666,3.49,9,64517529032
1314401014,09/07/24,2.082,3.32,11,64517529032
1314401014,09/09/24,2.08,3.14,1,64517529032
1314401014,09/11/24,2.0857,3.37,12,64517529032
1314401014,09/12/24,2.082,3.14,5,64517529032
1314401014,09/13/24,1.941666,3.37,7,64517529032
1314401014,09/14/24,1.84,3.06,20,64517529032
1314401014,09/16/24,1.84,2.84,23,64517529032
1314401014,09/17/24,1.84,2.77,6,64517529032
1314401014,09/18/24,1.84,2.92,9,64517529032
1314401014,09/19/24,1.84,2.99,7,64517529032
1314401014,09/20/24,1.84,2.84,3,64517529032
1314401014,09/23/24,1.84,2.62,8,64517529032
1314401014,09/24/24,1.84,2.84,10,64517529032
1314401014,09/25/24,1.84,2.99,4,64517529032
1314401014,09/26/24,1.84,2.99,6,64517529032
1314401014,09/28/24,1.84,3.47,5,64517529032
1314401014,09/30/24,1.84,3.99,8,64517529032
1314401014,10/01/24,1.84,3.23,1,64517529032
1314401014,10/02/24,1.84,3.99,2,64517529032
1314401014,10/05/24,1.84,3.99,2,64517529032
1314401014,10/07/24,1.84,3.99,1,64517529032
1314401014,10/08/24,1.84,3.74,8,64517529032
1314401014,10/09/24,1.84,3.69,2,64517529032
1314401014,10/11/24,1.84,3.39,5,64517529032
1314401014,10/12/24,1.84,3.99,2,64517529032
1314401014,10/15/24,1.84,3.69,8,64517529032
1314401014,10/16/24,1.84,3.99,5,64517529032
1314401014,10/17/24,1.84,3.99,2,64517529032
1314401014,10/18/24,1.84,3.59,2,64517529032
1314401014,10/21/24,1.84,3.72,5,64517529032
1314401014,10/22/24,1.84,3.59,3,64517529032
1314401014,10/23/24,1.84,3.99,7,64517529032
1314401014,10/25/24,1.84,3.42,3,64517529032
1314401014,10/26/24,1.84,2.69,1,64517529032
1314401014,10/28/24,1.84,3.14,9,64517529032
1314401014,10/29/24,1.84,2.89,7,64517529032
1314401014,10/30/24,1.84,2.69,3,64517529032
1314401014,11/01/24,1.84,2.99,1,64517529032
1314401014,11/04/24,1.84,2.79,9,64517529032
1314401014,11/05/24,1.84,2.77,8,64517529032
1314401014,11/06/24,1.84,2.99,3,64517529032
1314401014,11/07/24,1.84,2.99,11,64517529032
1314401014,11/08/24,1.84,2.24,3,64517529032
1314401014,11/11/24,1.84,2.41,7,64517529032
1314401014,11/12/24,1.84,2.31,46,64517529032
1314401014,11/13/24,1.84,2.49,1,64517529032
1314401014,11/15/24,1.84,2.49,3,64517529032
1314401014,11/16/24,1.84,2.24,4,64517529032
1314401014,11/18/24,1.84,2.37,3,64517529032
1314401014,11/20/24,1.84,3.99,2,64517529032
1317102010,03/15/24,4.38,7.99,5,880106227335
1317102010,03/20/24,4.38,7.99,1,880106227335
1317102010,03/22/24,4.38,7.59,6,880106227335
1317102010,03/27/24,4.38,7.99,1,880106227335
1317102010,03/29/24,4.38,7.99,5,880106227335
1317102010,03/30/24,4.38,7.99,1,880106227335
1317102010,04/02/24,4.38,7.99,1,880106227335
1317102010,04/08/24,4.375,7.72,7,880106227335
1317102010,04/10/24,4.37,7.99,1,880106227335
1317102010,04/11/24,4.38,7.99,2,880106227335
1317102010,04/12/24,4.37,7.99,1,880106227335
1317102010,04/16/24,4.375,7.59,2,880106227335
1317102010,04/18/24,4.375,7.99,2,880106227335
1317102010,04/23/24,4.375,7.39,2,880106227335
1317102010,04/24/24,4.375,7.99,2,880106227335
1317102010,04/30/24,4.38,6.39,1,880106227335
1317102010,05/01/24,4.375,6.79,2,880106227335
1317102010,05/02/24,4.375,7.39,4,880106227335
1317102010,05/04/24,4.37,7.99,1,880106227335
1317102010,05/06/24,4.375,6.79,2,880106227335
1317102010,05/08/24,4.375,6.79,2,880106227335
1317102010,05/09/24,4.375,6.59,2,880106227335
1317102010,05/11/24,4.38,6.79,1,880106227335
1317102010,05/14/24,4.37,7.99,1,880106227335
1317102010,05/16/24,4.375,5.57,6,880106227335
1317102010,05/17/24,4.375,4.79,2,880106227335
1317102010,05/20/24,4.5,4.89,5,880106227335
1317102010,05/21/24,4.5,5.22,10,880106227335
1317102010,05/24/24,4.435,5.00,2,880106227335
1317102010,05/25/24,4.5,5.54,5,880106227335
1317102010,05/27/24,4.5,5.59,5,880106227335
1317102010,05/28/24,4.5,5.39,1,880106227335
1317102010,05/29/24,4.5,5.99,1,880106227335
1317102010,05/30/24,4.5,5.99,4,880106227335
1317102010,05/31/24,4.372233,6.66,5,880106227335
1317102010,06/01/24,4.378333,5.59,5,880106227335
1317102010,06/03/24,4.38,5.65,8,880106227335
1317102010,06/04/24,4.38,5.48,10,880106227335
1317102010,06/05/24,4.38,5.59,6,880106227335
1317102010,06/06/24,4.38,5.99,7,880106227335
1317102010,06/07/24,4.38,7.59,2,880106227335
1317102010,06/11/24,4.38,6.11,1,880106227335
